Student_ID,Time,Type,Test,Class,Teacher,SchoolDistrict,AssignedCondition,ActualCondition,Dyad,NumPartners,IndividualDays,CollaborativeDays,MixedDays,Month,Gender,Grade,DayCount,TestCount,UnitCount,TutorCount,NotInclude,NotInclude,1_fractionBarA0201 SetPieces,1_fractionBarA0401 SetPieces,1_pieChartA0101 SetPieces,1_pieChartA0301 SetPieces,1 Total,2_denA0001 UpdateTextField,2_dragNDropA0302 SetChildren,2_numA0001 UpdateTextField,2 Total,3_denA0201 UpdateTextArea,3_denA0202 UpdateTextArea,3_denA0203 UpdateTextArea,3_denA0204 UpdateTextArea,3_denA0205 UpdateTextArea,3_dragNDropA0301 SetChildren,3_dragNDropA0302 SetChildren,3_dragNDropA0303 SetChildren,3_dragNDropA0304 SetChildren,3_dragNDropA0305 SetChildren,3_lcdA0101 UpdateTextArea,3_numA0201 UpdateTextArea,3_numA0202 UpdateTextArea,3_numA0203 UpdateTextArea,3_numA0204 UpdateTextArea,3_numA0205 UpdateTextArea,3 Total,4_dragNDropA0302 SetChildren,4_lcdA0001 UpdateTextField,4_multA0001 UpdateTextField,4_multA0002 UpdateTextField,4 Total,5_responseA0001 UpdateTextArea,5 Total,6_responseA0001 UpdateTextArea,6 Total,7_denA0002 UpdateTextField,7_dragNDropA0302 SetChildren,7_numA0002 UpdateTextField,7 Total,8_compareA0001 UpdateTextField,8_denA0003 UpdateTextField,8_denA0004 UpdateTextField,8_dragNDropA0302 SetChildren,8_lcdA0001 UpdateTextField,8_numA0003 UpdateTextField,8_numA0004 UpdateTextField,8 Total,9_dragNDropA0103 SetChildren,9_dragNDropA0104 SetChildren,9_dragNDropA0105 SetChildren,9_dragNDropA0106 SetChildren,9_dragNDropA0107 SetChildren,9_dragNDropA0108 SetChildren,9 Total,10_dragNDropA0103 SetChildren,10_dragNDropA0104 SetChildren,10_dragNDropA0105 SetChildren,10_dragNDropA0106 SetChildren,10_dragNDropA0107 SetChildren,10_dragNDropA0108 SetChildren,10 Total,11_dragNDropA0302 SetChildren,11_pieChartA0001 SetPieces,11 Total,12_denA0201 UpdateTextArea,12_denA0202 UpdateTextArea,12_denA0301 UpdateTextArea,12_numA0201 UpdateTextArea,12_numA0202 UpdateTextArea,12_numA0301 UpdateTextArea,12_textA0101 UpdateTextArea,12 Total,13_denA0003 UpdateTextField,13_denA0004 UpdateTextField,13_denA0005 UpdateTextField,13_dragNDropA0302 SetChildren,13_lcdA0001 UpdateTextField,13_numA0003 UpdateTextField,13_numA0004 UpdateTextField,13_numA0005 UpdateTextField,13 Total,14_denA0201 UpdateTextArea,14_denA0202 UpdateTextArea,14_denA0301 UpdateTextArea,14_numA0201 UpdateTextArea,14_numA0202 UpdateTextArea,14_numA0301 UpdateTextArea,14_textA0101 UpdateTextArea,14 Total,15_denA0003 UpdateTextField,15_denA0004 UpdateTextField,15_denA0005 UpdateTextField,15_dragNDropA0302 SetChildren,15_lcdA0001 UpdateTextField,15_numA0003 UpdateTextField,15_numA0004 UpdateTextField,15_numA0005 UpdateTextField,15 Total,Grand Total,ErroneousTotal,ErroneousPercentage,ProceduralTotal,ProceduralPercentage,NonWrittenTotal,WeightedTotal,TotalPercentage,HintsComparingErroneous,HintsComparingProcedural,HintsEquivalentErroneous,HintsEquivalentProcedural,HintsLCDErroneous,HintsLCDProcedural,HintsErroneous,HintsProcedural,HintsTotal,ErrorsComparingErroneous,ErrorsComparingProcedural,ErrorsEquivalentErroneous,ErrorsEquivalentProcedural,ErrorsLCDErroneous,ErrorsLCDProcedural,ErrorsErroneous,ErrorsProcedural,ErrorsTotal,WrittenLength,StudentDuration,ClassDuration,TotalPercentStudentDuration,TotalPercentClassDuration
Stu_412b1c6dfbe511904fad26587b62bbe3,Pretest,B,Pretest B,Rindels,Rindels,Lebanon,M,M,517,2,0,0,2,May,Female,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,4,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,6,0,0,0,0,0,0,0,1,1,1,1,1,1,6,1,0,1,1,1,1,1,1,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,50,15,0.428571429,33,0.717391304,48,0.572981366,0.592592593,0,2,0,0,0,2,0,4,4,14,18,7,0,22,21,43,39,82,353,63,65,0.009406232,
Stu_412b1c6dfbe511904fad26587b62bbe3,Posttest,A,Posttest A,Rindels,Rindels,Lebanon,M,M,517,2,0,0,2,May,Female,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,14,0,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,7,71,32,0.914285714,37,0.804347826,69,0.85931677,0.851851852,0,2,0,0,0,2,0,4,4,14,18,7,0,22,21,43,39,82,268,19,43,0.044834308,
Stu_412d480196a73310997b3d24ea468fab,Pretest,B,Pretest B,Rongaus 1,Rongaus ,Montour,C,C,484,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,3,0.065217391,3,0.032608696,0.037037037,13,0,19,3,0,0,32,3,35,9,53,0,41,10,11,19,105,124,NA,3,23,0.012345679,
Stu_412d480196a73310997b3d24ea468fab,Posttest,A,Posttest A,Rongaus 1,Rongaus ,Montour,C,C,484,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,5,1,0,0,0,0,0,1,1,1,1,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,7,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,7,33,20,0.571428571,11,0.239130435,31,0.405279503,0.382716049,13,0,19,3,0,0,32,3,35,9,53,0,41,10,11,19,105,124,105,31,44,0.012345679,
Stu_431c51f11dca6de8f629b26cbe086e12,Pretest,B,Pretest B,Brallier,Brallier,Level Green,I,I,,1,2,0,0,May,Male,5,5,2,5,3,KEEP,KEEP,1,1,1,0,3,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,1,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,6,31,15,0.428571429,14,0.304347826,29,0.366459627,0.358024691,43,6,0,0,92,0,135,6,141,44,1,18,180,54,0,116,181,297,48,29,35,0.012345679,
Stu_431c51f11dca6de8f629b26cbe086e12,Posttest,A,Posttest A,Brallier,Brallier,Level Green,I,I,,1,2,0,0,May,Male,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,2,0,0,0,1,0,0,0,1,1,1,0,0,1,1,4,1,1,1,1,1,0,5,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,1,1,0,1,0,1,0,4,30,9,0.257142857,19,0.413043478,28,0.335093168,0.345679012,43,6,0,0,92,0,135,6,141,44,1,18,180,54,0,116,181,297,20,16,61,0.021604938,
Stu_43643e7926330df9b70e8439fcc74049,Pretest,A,Pretest A,Rongaus 2,Rongaus ,Montour,C,C,463,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,0,3,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,14,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,0.028571429,17,0.369565217,18,0.199068323,0.222222222,0,0,0,0,0,0,0,0,0,28,42,7,2,14,2,49,46,95,76,27,31,0.008230453,
Stu_43643e7926330df9b70e8439fcc74049,Posttest,B,Posttest B,Rongaus 2,Rongaus ,Montour,C,C,463,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,1,1,1,1,1,1,6,0,0,1,1,0,0,2,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,60,23,0.657142857,35,0.760869565,58,0.709006211,0.716049383,0,0,0,0,0,0,0,0,0,28,42,7,2,14,2,49,46,95,248,57,72,0.01256227,
Stu_4411d43745f11464fd6ea8c28be6d0cb,Pretest,A,Pretest A,Brallier,Brallier,Level Green,I,I,,1,3,0,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,1,1,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,0.114285714,20,0.434782609,24,0.274534161,0.296296296,0,0,0,0,0,1,0,1,1,11,3,6,2,9,7,26,12,38,888,32,35,0.009259259,
Stu_4411d43745f11464fd6ea8c28be6d0cb,Posttest,B,Posttest B,Brallier,Brallier,Level Green,I,I,,1,3,0,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,4,1,1,1,1,1,1,0,2,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,16,0.457142857,32,0.695652174,48,0.576397516,0.592592593,0,0,0,0,0,1,0,1,1,11,3,6,2,9,7,26,12,38,446,59,61,0.010043942,
Stu_4435dffabcfe07a1cb17ebf0808da685,Pretest,B,Pretest B,Rongaus 1,Rongaus ,Montour,C,C,518,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,0,3,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,1,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,0.085714286,6,0.130434783,9,0.108074534,0.111111111,0,11,0,0,0,0,0,11,11,41,36,11,0,13,49,65,85,150,181,21,23,0.005291005,
Stu_4435dffabcfe07a1cb17ebf0808da685,Posttest,A,Posttest A,Rongaus 1,Rongaus ,Montour,C,C,518,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,0,3,1,1,1,1,1,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,6,1,1,1,1,1,0,5,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,63,24,0.685714286,37,0.804347826,61,0.745031056,0.75308642,0,11,0,0,0,0,0,11,11,41,36,11,0,13,49,65,85,150,537,30,44,0.025102881,
Stu_44ad0be3990f5111a7a815ac28df4aa5,Pretest,A,Pretest A,Rinier,Rinier,Level Green,I,I,,1,3,0,0,May,Male,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,0,0,1,1,1,1,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,0.142857143,20,0.434782609,25,0.288819876,0.308641975,12,8,0,0,0,0,12,8,20,34,25,15,0,15,7,64,32,96,138,28,34,0.011022928,
Stu_44ad0be3990f5111a7a815ac28df4aa5,Posttest,B,Posttest B,Rinier,Rinier,Level Green,I,I,,1,3,0,0,May,Male,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,4,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,0,0,0,0,1,1,2,0,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,74,30,0.857142857,42,0.913043478,72,0.885093168,0.888888889,12,8,0,0,0,0,12,8,20,34,25,15,0,15,7,64,32,96,109,18,40,0.049382716,
Stu_46253d5f894de3ed696461fbb15aa30d,Pretest,B,Pretest B,Rongaus 1,Rongaus ,Montour,C,C,519,1,0,2,0,May,Male,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,0,1,1,2,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,0.057142857,13,0.282608696,15,0.169875776,0.185185185,0,0,0,0,0,0,0,0,0,30,35,3,0,5,12,38,47,85,NA,17,23,0.010893246,
Stu_46253d5f894de3ed696461fbb15aa30d,Posttest,A,Posttest A,Rongaus 1,Rongaus ,Montour,C,C,519,1,0,2,0,May,Male,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7,0.2,11,0.239130435,18,0.219565217,0.222222222,0,0,0,0,0,0,0,0,0,30,35,3,0,5,12,38,47,85,61,12,44,0.018518519,
Stu_49cfe08d236653f586b3f91025674ec2,Pretest,B,Pretest B,Rinier,Rinier,Level Green,I,I,,1,3,0,0,May,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1,0,0,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,0.114285714,9,0.195652174,13,0.154968944,0.160493827,0,0,0,10,0,0,0,10,10,49,78,9,2,57,17,115,97,212,124,24,34,0.006687243,
Stu_49cfe08d236653f586b3f91025674ec2,Posttest,A,Posttest A,Rinier,Rinier,Level Green,I,I,,1,3,0,0,May,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,12,1,1,1,1,4,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,6,1,1,1,1,0,1,5,1,1,1,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,6,55,26,0.742857143,27,0.586956522,53,0.664906832,0.654320988,0,0,0,10,0,0,0,10,10,49,78,9,2,57,17,115,97,212,86,25,40,0.02617284,
Stu_49ec027d50e76520fc6baaaa676b20d5,Pretest,B,Pretest B,Ewonce,Ewonce,Montour,M,M,446,1,0,0,3,May,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,,1,1,1,1,1,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,0.057142857,9,0.195652174,11,0.126397516,0.135802469,0,0,2,0,3,0,5,0,5,12,3,2,0,29,3,43,6,49,NA,31,41,0.004380725,
Stu_49ec027d50e76520fc6baaaa676b20d5,Posttest,A,Posttest A,Ewonce,Ewonce,Montour,M,M,446,1,0,0,3,May,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,6,0,0,0,0,1,1,2,1,1,1,1,0,1,5,1,0,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,75,32,0.914285714,41,0.891304348,73,0.902795031,0.901234568,0,0,2,0,3,0,5,0,5,12,3,2,0,29,3,43,6,49,666,41,60,0.021981331,
Stu_4a221c088a404ba636cbd90043d3e065,Pretest,A,Pretest A,Marchiona 3,Marchiona ,Hopewell,I,I,,1,3,0,0,Feb,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,5,1,1,1,1,1,0,5,1,1,1,1,1,1,6,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,6,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,6,41,21,0.6,18,0.391304348,39,0.495652174,0.481481481,59,188,3,0,100,74,162,262,424,31,67,3,116,18,14,52,197,249,102,31,40,0.015531661,
Stu_4a221c088a404ba636cbd90043d3e065,Posttest,B,Posttest B,Marchiona 3,Marchiona ,Hopewell,I,I,,1,3,0,0,Feb,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,1,1,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,4,1,1,1,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,6,1,1,1,0,1,0,0,4,1,1,1,1,1,0,0,0,5,42,18,0.514285714,22,0.47826087,40,0.496273292,0.49382716,59,188,3,0,100,74,162,262,424,31,67,3,116,18,14,52,197,249,101,20,39,0.024691358,
Stu_4b72680b4c282c84e26a6a265f90f3c7,Pretest,B,Pretest B,Rongaus 1,Rongaus ,Montour,C,C,521,1,0,3,0,May,Male,5,5,2,6,3,KEEP,KEEP,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,1,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,8,0.173913043,8,0.086956522,0.098765432,15,0,0,0,8,0,23,0,23,13,23,7,1,24,11,44,35,79,NA,10,23,0.009876543,
Stu_4b72680b4c282c84e26a6a265f90f3c7,Posttest,A,Posttest A,Rongaus 1,Rongaus ,Montour,C,C,521,1,0,3,0,May,Male,5,5,2,6,3,KEEP,KEEP,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0.057142857,1,0.02173913,3,0.039440994,0.037037037,15,0,0,0,8,0,23,0,23,13,23,7,1,24,11,44,35,79,NA,25,44,0.001481481,
Stu_4c10511670d80fa747994fc94cd2d8d8,Pretest,A,Pretest A,Marchiona 2,Marchiona ,Hopewell,C,C,522,1,0,2,0,Feb,NotReported,4,4,2,4,2,KEEP,KEEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,7,0,0,0,0,1,1,0,2,1,1,1,0,1,1,1,0,6,30,18,0.514285714,10,0.217391304,28,0.365838509,0.345679012,8,87,1,0,0,0,9,87,96,26,135,4,14,0,0,30,149,179,82,31,31,0.011150936,
Stu_4c10511670d80fa747994fc94cd2d8d8,Posttest,B,Posttest B,Marchiona 2,Marchiona ,Hopewell,C,C,522,1,0,2,0,Feb,NotReported,4,4,2,4,2,KEEP,KEEP,0,0,0,1,1,1,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,4,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,4,29,17,0.485714286,10,0.217391304,27,0.351552795,0.333333333,8,87,1,0,0,0,9,87,96,26,135,4,14,0,0,30,149,179,37,18,38,0.018518519,
Stu_4c42b40855d0c10f2697741de01c5e5d,Pretest,A,Pretest A,Marchiona 2,Marchiona ,Hopewell,C,C,523,1,0,3,0,Feb,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,4,1,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,1,1,0,0,1,1,5,1,1,1,1,1,0,1,0,6,32,14,0.4,16,0.347826087,30,0.373913043,0.37037037,35,56,6,5,20,21,61,82,143,48,74,18,33,32,40,98,147,245,131,28,31,0.013227513,
Stu_4c42b40855d0c10f2697741de01c5e5d,Posttest,B,Posttest B,Marchiona 2,Marchiona ,Hopewell,C,C,523,1,0,3,0,Feb,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,3,1,0,1,1,0,0,3,1,1,1,1,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,4,1,1,1,0,1,0,1,5,0,0,1,1,1,1,1,0,5,34,14,0.4,18,0.391304348,32,0.395652174,0.395061728,35,56,6,5,20,21,61,82,143,48,74,18,33,32,40,98,147,245,221,18,38,0.021947874,
Stu_4c9f415b7785ccbf108045fbf9507509,Pretest,B,Pretest B,Rinier,Rinier,Level Green,I,I,,1,2,0,0,May,Female,4,5,2,5,3,KEEP,KEEP,1,1,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,0.057142857,5,0.108695652,7,0.082919255,0.086419753,66,133,31,0,76,89,173,222,395,16,71,16,0,12,15,44,86,130,NA,27,34,0.003200732,
Stu_4c9f415b7785ccbf108045fbf9507509,Posttest,A,Posttest A,Rinier,Rinier,Level Green,I,I,,1,2,0,0,May,Female,4,5,2,5,3,KEEP,KEEP,1,1,1,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,5,0,1,1,1,1,1,5,1,1,1,1,0,0,4,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,6,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,6,38,21,0.6,15,0.326086957,36,0.463043478,0.444444444,66,133,31,0,76,89,173,222,395,16,71,16,0,12,15,44,86,130,214,21,40,0.021164021,
Stu_4e2a03613890f0fc80342f9313aab74a,Pretest,B,Pretest B,Marchiona 3,Marchiona ,Hopewell,I,I,,1,3,0,0,Feb,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,6,1,1,1,1,0,1,5,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,7,1,1,1,0,0,1,1,5,1,1,1,0,1,1,1,0,6,41,18,0.514285714,21,0.456521739,39,0.485403727,0.481481481,44,76,13,0,3,70,60,146,206,36,60,18,38,33,45,87,143,230,106,30,40,0.016049383,
Stu_4e2a03613890f0fc80342f9313aab74a,Posttest,A,Posttest A,Marchiona 3,Marchiona ,Hopewell,I,I,,1,3,0,0,Feb,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,1,1,1,1,0,1,2,1,1,1,0,1,1,1,6,0,0,1,1,1,1,4,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,7,34,21,0.6,11,0.239130435,32,0.419565217,0.395061728,44,76,13,0,3,70,60,146,206,36,60,18,38,33,45,87,143,230,21,22,39,0.017957351,
Stu_4e6fc3a792212c7c14c18140f8d52be8,Pretest,A,Pretest A,Rinier,Rinier,Level Green,I,I,,1,3,0,0,May,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,0.028571429,9,0.195652174,10,0.112111801,0.12345679,30,52,0,0,23,9,53,61,114,23,56,13,0,24,21,60,77,137,NA,29,34,0.004257131,
Stu_4e6fc3a792212c7c14c18140f8d52be8,Posttest,B,Posttest B,Rinier,Rinier,Level Green,I,I,,1,3,0,0,May,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,4,1,1,1,1,1,1,6,1,1,1,1,0,1,5,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,7,1,0,1,1,0,0,1,4,1,1,1,0,1,1,1,1,7,43,22,0.628571429,19,0.413043478,41,0.520807453,0.50617284,30,52,0,0,23,9,53,61,114,23,56,13,0,24,21,60,77,137,192,28,40,0.018077601,
Stu_4f34e69529702964f1cd3c275af89517,Pretest,A,Pretest A,Rindels,Rindels,Lebanon,M,M,524,2,0,0,2,May,Male,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,0,0,1,0,0,0,1,2,1,1,1,1,1,1,6,1,1,1,1,1,1,6,0,1,1,0,1,1,0,0,1,1,4,1,1,1,1,1,1,1,1,8,1,1,1,1,0,0,1,5,1,1,1,1,1,1,1,1,8,49,22,0.628571429,25,0.543478261,47,0.586024845,0.580246914,9,0,11,0,9,8,29,8,37,86,28,2,0,49,16,137,44,181,239,61,65,0.009512244,
